wsi_di_SWP
wsi     di
0.0 0.0
500.0 976.469970703125
1000.0 976.469970703125
1500.0 976.469970703125
2000.0 976.469970703125
2500.0 1229.267945810625
3000.0 1621.2015318588465
3500.0 2415.477222643748
4000.0 3228.244678465006
4500.0 4643.454313760186
5000.0 5458.935155158925
5500.0 6170.425203328981
6000.0 7376.305288331214
6500.0 7945.846881160187
7000.0 8171.63813409019
7500.0 8309.551617066722
8000.0 8309.551617066722
8500.0 8309.551617066722
9000.0 8309.551617066722
9500.0 8309.551617066722
10000.0 8309.551617066722
10500.0 8309.551617066722
11000.0 8309.551617066722
11500.0 8309.551617066722
12000.0 8309.551617066722
12500.0 8309.551617066722
13000.0 8309.551617066722
13500.0 8309.551617066722
14000.0 8309.551617066722
14500.0 8309.551617066722
15000.0 8309.551617066722
15500.0 8309.551617066722
16000.0 8309.551617066722
16500.0 8309.551617066722
17000.0 8309.551617066722
17500.0 8309.551617066722
18000.0 8309.551617066722
18500.0 8309.551617066722
19000.0 8309.551617066722
19500.0 8309.551617066722
20000.0 8309.551617066722
