   1          0.      0.      0.    779.    405.    192.     16.      0.      0.      0.      0.      0.
   2          0.      0.      0.    889.    462.    219.     18.      0.      0.      0.      0.      0.
   3          0.      0.      0.   1082.    563.    267.     22.      0.      0.      0.      0.      0.
   4          0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.
   5          0.      0.      0.    316.    164.     78.      6.      0.      0.      0.      0.      0.
   6          0.      0.      0.    391.    203.     97.      8.      0.      0.      0.      0.      0.
   7          0.      0.      0.    229.    119.     56.      5.      0.      0.      0.      0.      0.
   8          0.      0.      0.    682.    355.    168.     14.      0.      0.      0.      0.      0.
   9          0.      0.      0.    651.    338.    160.     13.      0.      0.      0.      0.      0.
  10          0.      0.      0.    157.     82.     39.      3.      0.      0.      0.      0.      0.
  11          0.      0.      0.    110.     57.     27.      2.      0.      0.      0.      0.      0.
  12          0.      0.      0.    174.     91.     43.      3.      0.      0.      0.      0.      0.
  13          0.      0.      0.    112.     58.     28.      2.      0.      0.      0.      0.      0.
  14          0.      0.      0.    783.    407.    193.     16.      0.      0.      0.      0.      0.
  15          0.      0.      0.    819.    426.    202.     16.      0.      0.      0.      0.      0.
  16          0.      0.      0.    379.    197.     93.      8.      0.      0.      0.      0.      0.
  17          0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.
  18          0.      0.      0.    519.    270.    128.     10.      0.      0.      0.      0.      0.
  19          0.      0.      0.    724.    377.    179.     14.      0.      0.      0.      0.      0.
  20          0.      0.      0.    566.    294.    140.     11.      0.      0.      0.      0.      0.
  21          0.      0.      0.     27.     14.      7.      1.      0.      0.      0.      0.      0.
  22          0.      0.      0.    148.     77.     36.      3.      0.      0.      0.      0.      0.
  23          0.      0.      0.    593.    308.    146.     12.      0.      0.      0.      0.      0.
  24          0.      0.      0.    220.    114.     54.      4.      0.      0.      0.      0.      0.
  25          0.      0.      0.    754.    392.    186.     15.      0.      0.      0.      0.      0.
  26          0.      0.      0.    103.     53.     25.      2.      0.      0.      0.      0.      0.
  27          0.      0.      0.      8.      4.      2.      0.      0.      0.      0.      0.      0.
  28          0.      0.      0.     26.     14.      6.      1.      0.      0.      0.      0.      0.
  29          0.      0.      0.    444.    231.    110.      9.      0.      0.      0.      0.      0.
  30          0.      0.      0.     89.     47.     22.      2.      0.      0.      0.      0.      0.
  31          0.      0.      0.    432.    225.    107.      9.      0.      0.      0.      0.      0.
  32          0.      0.      0.    219.    114.     54.      4.      0.      0.      0.      0.      0.
  33          0.      0.      0.    421.    219.    104.      8.      0.      0.      0.      0.      0.
  34          0.      0.      0.    224.    117.     55.      4.      0.      0.      0.      0.      0.
  35          0.      0.      0.    139.     72.     34.      3.      0.      0.      0.      0.      0.
  36          0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.
  37          0.      0.      0.    225.    117.     56.      5.      0.      0.      0.      0.      0.
  38          0.      0.      0.    709.    369.    175.     14.      0.      0.      0.      0.      0.
  39          0.      0.      0.   1624.    845.    401.     32.      0.      0.      0.      0.      0.
  40          0.      0.      0.    427.    222.    105.      9.      0.      0.      0.      0.      0.
  41          0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.
  42          0.      0.      0.    234.    122.     58.      5.      0.      0.      0.      0.      0.
  43          0.      0.      0.     61.     32.     15.      1.      0.      0.      0.      0.      0.
  44          0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.
  45          0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.
  46          0.      0.      0.    161.     84.     40.      3.      0.      0.      0.      0.      0.
  47          0.      0.      0.     86.     44.     21.      2.      0.      0.      0.      0.      0.
  48          0.      0.      0.    296.    154.     73.      6.      0.      0.      0.      0.      0.
  49          0.      0.      0.    197.    102.     48.      4.      0.      0.      0.      0.      0.
  50          0.      0.      0.    277.    144.     68.      6.      0.      0.      0.      0.      0.
  51          0.      0.      0.    364.    189.     90.      7.      0.      0.      0.      0.      0.
  52          0.      0.      0.    547.    284.    135.     11.      0.      0.      0.      0.      0.
  53          0.      0.      0.    440.    229.    108.      9.      0.      0.      0.      0.      0.
  54          0.      0.      0.    291.    151.     72.      6.      0.      0.      0.      0.      0.
  55          0.      0.      0.    238.    124.     59.      5.      0.      0.      0.      0.      0.
  56          0.      0.      0.    334.    174.     82.      7.      0.      0.      0.      0.      0.
  57          0.      0.      0.    167.     87.     41.      3.      0.      0.      0.      0.      0.
  58          0.      0.      0.    457.    237.    113.      9.      0.      0.      0.      0.      0.
  59          0.      0.      0.    391.    203.     96.      8.      0.      0.      0.      0.      0.
  60          0.      0.      0.    435.    226.    107.      9.      0.      0.      0.      0.      0.
  61          0.      0.      0.    496.    258.    122.     10.      0.      0.      0.      0.      0.
  62          0.      0.      0.    112.     58.     28.      2.      0.      0.      0.      0.      0.
  63          0.      0.      0.    171.     89.     42.      3.      0.      0.      0.      0.      0.
  64          0.      0.      0.    253.    131.     62.      5.      0.      0.      0.      0.      0.
  65          0.      0.      0.    361.    187.     89.      7.      0.      0.      0.      0.      0.
  66          0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.
  67          0.      0.      0.    142.     74.     35.      3.      0.      0.      0.      0.      0.
  68          0.      0.      0.    468.    243.    115.      9.      0.      0.      0.      0.      0.
  69          0.      0.      0.    297.    154.     73.      6.      0.      0.      0.      0.      0.
