! New Baselines version (Feb 2010)
! 2005 Level of Development Assumptions
! source spreadsheet: BST_SWP_SOD_2005_022510.xls
swp_3pattern_demands
contractor       month            percent          demand           remainDemand
                8                3               30            14.20            14.20
                9                4               30             0.78            27.50
                9                5               30             1.15            26.72
                9                6               30             1.60            25.57
                9                7               30             5.19            23.97
                9                8               30             3.93            18.78
                9                9               30             4.01            14.85
                9               10               30             4.28            10.84
                9               11               30             4.45             6.56
                9               12               30             0.80             2.11
                9                1               30             0.31             1.31
                9                2               30             0.28             1.00
                9                3               30             0.72             0.72
               10                4               30             0.00             9.31
               10                5               30             0.00             9.31
               10                6               30             0.00             9.31
               10                7               30             0.18             9.31
               10                8               30             0.73             9.13
               10                9               30             1.19             8.40
               10               10               30             2.22             7.22
               10               11               30             2.37             4.99
               10               12               30             0.59             2.62
               10                1               30             0.56             2.03
               10                2               30             0.49             1.47
               10                3               30             0.97             0.97
               11                4               30             0.26             5.80
               11                5               30             0.24             5.54
               11                6               30             0.19             5.30
               11                7               30             0.28             5.10
               11                8               30             0.41             4.82
               11                9               30             0.63             4.42
               11               10               30             0.83             3.78
               11               11               30             0.84             2.96
               11               12               30             0.76             2.11
               11                1               30             0.60             1.36
               11                2               30             0.42             0.76
               11                3               30             0.34             0.34
               12                4               30             2.79            47.32
               12                5               30             3.50            44.53
               12                6               30             4.05            41.02
               12                7               30             1.44            36.98
               12                8               30             1.44            35.53
               12                9               30             1.44            34.09
               12               10               30             2.74            32.65
               12               11               30             5.04            29.90
               12               12               30             5.04            24.86
               12                1               30             6.85            19.82
               12                2               30             6.84            12.97
               12                3               30             6.13             6.13
               13                4               30             1.34            57.34
               13                5               30             1.77            56.00
               13                6               30             2.82            54.23
               13                7               30             5.02            51.42
               13                8               30            12.75            46.39
               13                9               30            20.22            33.65
               13               10               30            10.09            13.43
               13               11               30             1.49             3.34
               13               12               30             0.94             1.85
               13                1               30             0.73             0.91
               13                2               30             0.12             0.17
               13                3               30             0.05             0.05
               14                4               30             0.48             3.00
               14                5               30             0.38             2.52
               14                6               30             0.37             2.14
               14                7               30             0.35             1.77
               14                8               30             0.03             1.42
               14                9               30             0.08             1.39
               14               10               30             0.14             1.31
               14               11               30             0.08             1.17
               14               12               30             0.01             1.09
               14                1               30             0.10             1.08
               14                2               30             0.45             0.98
               14                3               30             0.53             0.53
               15                4               30             2.35           134.60
               15                5               30             3.13           132.25
               15                6               30             5.37           129.12
               15                7               30            10.98           123.76
               15                8               30            16.46           112.77
               15                9               30            20.99            96.31
               15               10               30            22.09            75.32
               15               11               30            21.78            53.23
               15               12               30            15.85            31.44
               15                1               30             8.96            15.59
               15                2               30             3.49             6.63
               15                3               30             3.14             3.14
               16                4               30             3.76           576.49
               16                5               30            10.12           572.72
               16                6               30            10.46           562.60
               16                7               30            13.45           552.14
               16                8               30            28.09           538.69
               16                9               30           143.28           510.60
               16               10               30           189.47           367.32
               16               11               30           125.08           177.85
               16               12               30            23.69            52.77
               16                1               30            11.82            29.08
               16                2               30             9.13            17.26
               16                3               30             8.14             8.14
               17                4               30             2.29            54.25
               17                5               30             4.42            51.97
               17                6               30             1.49            47.55
               17                7               30             5.19            46.06
               17                8               30             7.94            40.87
               17                9               30             9.16            32.93
               17               10               30            11.88            23.77
               17               11               30             8.12            11.89
               17               12               30             1.82             3.77
               17                1               30             0.77             1.96
               17                2               30             0.66             1.19
               17                3               30             0.53             0.53
               18                4               30             0.70           136.13
               18                5               30             1.06           135.43
               18                6               30             4.54           134.36
               18                7               30            10.45           129.82
               18                8               30            20.23           119.38
               18                9               30            25.86            99.15
               18               10               30            28.25            73.29
               18               11               30            23.81            45.04
               18               12               30            11.27            21.23
               18                1               30             6.79             9.97
               18                2               30             1.98             3.17
               18                3               30             1.19             1.19
               19                4               30             0.73            96.37
               19                5               30             0.76            95.64
               19                6               30             2.50            94.88
               19                7               30             6.27            92.38
               19                8               30             8.24            86.11
               19                9               30            22.99            77.87
               19               10               30            24.19            54.88
               19               11               30            20.51            30.68
               19               12               30             6.77            10.18
               19                1               30             1.74             3.40
               19                2               30             1.03             1.67
               19                3               30             0.64             0.64
               20                4               30             0.06             2.30
               20                5               30             0.11             2.24
               20                6               30             0.15             2.13
               20                7               30             0.17             1.98
               20                8               30             0.28             1.81
               20                9               30             0.30             1.53
               20               10               30             0.32             1.23
               20               11               30             0.32             0.91
               20               12               30             0.25             0.60
               20                1               30             0.16             0.34
               20                2               30             0.10             0.18
               20                3               30             0.08             0.08
               21                4               30             9.09           428.73
               21                5               30            16.79           419.64
               21                6               30             6.23           402.85
               21                7               30            79.16           396.62
               21                8               30            69.17           317.45
               21                9               30            69.08           248.29
               21               10               30            48.51           179.20
               21               11               30            32.00           130.69
               21               12               30            40.68            98.70
               21                1               30            23.56            58.02
               21                2               30            16.51            34.46
               21                3               30            17.95            17.95
               22                4               30             0.00             0.00
               22                5               30             0.00             0.00
               22                6               30             0.00             0.00
               22                7               30             0.00             0.00
               22                8               30             0.00             0.00
               22                9               30             0.00             0.00
               22               10               30             0.00             0.00
               22               11               30             0.00             0.00
               22               12               30             0.00             0.00
               22                1               30             0.00             0.00
               22                2               30             0.00             0.00
               22                3               30             0.00             0.00
               23                4               30             0.00           481.93
               23                5               30             1.84           481.93
               23                6               30            24.82           480.09
               23                7               30            35.08           455.27
               23                8               30            86.02           420.20
               23                9               30            74.47           334.18
               23               10               30            58.67           259.71
               23               11               30            69.37           201.05
               23               12               30            70.72           131.68
               23                1               30            36.62            60.96
               23                2               30            16.93            24.34
               23                3               30             7.40             7.40
               24                4               30            41.19           663.55
               24                5               30            25.45           622.36
               24                6               30            36.28           596.91
               24                7               30            74.65           560.63
               24                8               30            80.41           485.98
               24                9               30            89.27           405.57
               24               10               30           108.97           316.30
               24               11               30            70.54           207.33
               24               12               30            47.96           136.79
               24                1               30            34.52            88.82
               24                2               30            29.11            54.31
               24                3               30            25.20            25.20
               25                4               30             2.40           337.29
               25                5               30            15.63           334.89
               25                6               30            20.93           319.26
               25                7               30            27.52           298.33
               25                8               30            49.04           270.81
               25                9               30            52.55           221.77
               25               10               30            52.58           169.22
               25               11               30            45.91           116.63
               25               12               30            39.07            70.72
               25                1               30            15.31            31.66
               25                2               30            10.04            16.34
               25                3               30             6.30             6.30
               26                4               30             2.51            58.21
               26                5               30             2.09            55.70
               26                6               30             2.09            53.61
               26                7               30             5.01            51.52
               26                8               30             4.82            46.51
               26                9               30             5.24            41.69
               26               10               30             5.28            36.45
               26               11               30             5.51            31.17
               26               12               30             4.07            25.66
               26                1               30             7.08            21.59
               26                2               30             6.26            14.51
               26                3               30             8.25             8.25
               27                4               30             0.69            23.20
               27                5               30             0.58            22.51
               27                6               30             0.68            21.93
               27                7               30             0.74            21.25
               27                8               30             2.55            20.51
               27                9               30             2.62            17.96
               27               10               30             2.96            15.35
               27               11               30             3.25            12.39
               27               12               30             3.17             9.13
               27                1               30             3.14             5.97
               27                2               30             1.76             2.83
               27                3               30             1.08             1.08
               28                4               30             0.03             5.70
               28                5               30             0.10             5.67
               28                6               30             0.40             5.56
               28                7               30             0.61             5.17
               28                8               30             0.65             4.56
               28                9               30             1.06             3.91
               28               10               30             1.06             2.85
               28               11               30             0.98             1.79
               28               12               30             0.57             0.81
               28                1               30             0.24             0.24
               28                2               30             0.00             0.00
               28                3               30             0.00             0.00
               29                4               30             0.07            21.21
               29                5               30             0.17            21.15
               29                6               30             0.15            20.98
               29                7               30             0.52            20.83
               29                8               30             2.08            20.30
               29                9               30             2.72            18.22
               29               10               30             3.42            15.51
               29               11               30             3.90            12.09
               29               12               30             3.52             8.19
               29                1               30             2.27             4.67
               29                2               30             1.47             2.40
               29                3               30             0.93             0.93
               30                4               30             2.36            87.42
               30                5               30             2.93            85.06
               30                6               30             4.14            82.13
               30                7               30             6.11            77.99
               30                8               30             6.93            71.88
               30                9               30             7.55            64.95
               30               10               30             8.80            57.40
               30               11               30            12.76            48.60
               30               12               30             8.08            35.85
               30                1               30             5.79            27.76
               30                2               30             9.44            21.97
               30                3               30            12.53            12.53
               31                4               30             0.00            28.80
               31                5               30             0.00            28.80
               31                6               30             0.00            28.80
               31                7               30             0.00            28.80
               31                8               30             0.00            28.80
               31                9               30             7.40            28.80
               31               10               30             7.43            21.40
               31               11               30             7.43            13.97
               31               12               30             6.53             6.53
               31                1               30             0.00             0.00
               31                2               30             0.00             0.00
               31                3               30             0.00             0.00
               32                4               30             1.20            17.30
               32                5               30             1.20            16.10
               32                6               30             1.20            14.90
               32                7               30             1.43            13.70
               32                8               30             1.43            12.27
               32                9               30             1.58            10.84
               32               10               30             1.63             9.26
               32               11               30             1.71             7.63
               32               12               30             1.48             5.92
               32                1               30             1.41             4.45
               32                2               30             1.50             3.04
               32                3               30             1.53             1.53
               33                4               30             1.29            25.00
               33                5               30             1.20            23.71
               33                6               30             1.35            22.51
               33                7               30             2.38            21.16
               33                8               30             2.74            18.78
               33                9               30             2.82            16.04
               33               10               30             2.86            13.22
               33               11               30             2.57            10.36
               33               12               30             1.85             7.79
               33                1               30             1.77             5.94
               33                2               30             1.45             4.16
               33                3               30             2.71             2.71
               34                4               30             1.75            45.49
               34                5               30             1.58            43.73
               34                6               30             1.80            42.15
               34                7               30             3.80            40.35
               34                8               30             4.81            36.54
               34                9               30             4.90            31.74
               34               10               30             5.03            26.83
               34               11               30             5.01            21.81
               34               12               30             4.81            16.79
               34                1               30             4.35            11.98
               34                2               30             3.98             7.62
               34                3               30             3.64             3.64
               35                4               30             0.89            98.33
               35                5               30             1.91            97.44
               35                6               30             4.73            95.54
               35                7               30             7.82            90.80
               35                8               30            12.53            82.98
               35                9               30            12.89            70.46
               35               10               30            13.20            57.57
               35               11               30            13.68            44.37
               35               12               30            12.99            30.69
               35                1               30             6.93            17.69
               35                2               30             6.42            10.77
               35                3               30             4.35             4.35
               36                4               30             0.01            38.98
               36                5               30             0.01            38.97
               36                6               30             0.01            38.96
               36                7               30             0.01            38.95
               36                8               30             0.42            38.95
               36                9               30            11.54            38.53
               36               10               30            13.50            26.99
               36               11               30            12.49            13.49
               36               12               30             0.88             1.00
               36                1               30             0.12             0.12
               36                2               30             0.00             0.00
               36                3               30             0.00             0.00
               37                4               30             0.00            95.92
               37                5               30             0.00            95.92
               37                6               30             0.30            95.92
               37                7               30             3.51            95.62
               37                8               30             1.89            92.11
               37                9               30            24.96            90.23
               37               10               30            28.22            65.26
               37               11               30            26.96            37.04
               37               12               30             0.00            10.08
               37                1               30             0.00            10.08
               37                2               30             2.74            10.08
               37                3               30             7.34             7.34
               38                4               30             0.00             7.01
               38                5               30             0.00             7.01
               38                6               30             0.00             7.01
               38                7               30             1.04             7.01
               38                8               30             0.50             5.96
               38                9               30             0.41             5.46
               38               10               30             1.18             5.06
               38               11               30             0.98             3.88
               38               12               30             1.08             2.90
               38                1               30             0.48             1.82
               38                2               30             1.34             1.34
               38                3               30             0.00             0.00
               39                4               30             0.30            12.99
               39                5               30             0.30            12.69
               39                6               30             0.30            12.39
               39                7               30             0.42            12.09
               39                8               30             0.90            11.67
               39                9               30             1.28            10.77
               39               10               30             1.28             9.49
               39               11               30             1.28             8.21
               39               12               30             1.17             6.93
               39                1               30             0.33             5.76
               39                2               30             2.72             5.44
               39                3               30             2.72             2.72
