! Version 9 of the Common Assumptions Common Model Package (CMP)
! 2005 Level of Development Assumptions for the Common Assumptions Process
! source spreadsheet: CACMPV9_SWP_SOD_2005_071507.xls
swp_3pattern_demands
contractor       month            percent          demand           remainDemand
               21                8               30           109.94           408.82
               21                9               30           108.48           298.88
               21               10               30            64.27           190.40
               21               11               30            34.84           126.13
               21               12               30            37.05            91.28
               21                1               30            25.87            54.23
               21                2               30            15.53            28.37
               21                3               30            12.84            12.84
               22                4               30             0.00             0.00
               22                5               30             0.00             0.00
               22                6               30             0.00             0.00
               22                7               30             0.00             0.00
               22                8               30             0.00             0.00
               22                9               30             0.00             0.00
               22               10               30             0.00             0.00
               22               11               30             0.00             0.00
               22               12               30             0.00             0.00
               22                1               30             0.00             0.00
               22                2               30             0.00             0.00
               22                3               30             0.00             0.00
               23                4               30             0.00           539.18
               23                5               30             0.00           539.18
               23                6               30             0.00           539.18
               23                7               30            40.51           539.18
               23                8               30            97.07           498.67
               23                9               30           102.29           401.60
               23               10               30            69.00           299.31
               23               11               30            89.10           230.30
               23               12               30            98.88           141.20
               23                1               30            38.95            42.32
               23                2               30             3.37             3.37
               23                3               30             0.00             0.00
               24                4               30            26.18           648.82
               24                5               30             0.00           622.64
               24                6               30             0.00           622.64
               24                7               30            93.79           622.64
               24                8               30           108.09           528.85
               24                9               30           115.18           420.76
               24               10               30           146.93           305.58
               24               11               30            66.13           158.65
               24               12               30            58.51            92.52
               24                1               30            29.39            34.01
               24                2               30             4.62             4.62
               24                3               30             0.00             0.00
               25                4               30             0.00           268.55
               25                5               30             0.00           268.55
               25                6               30             0.00           268.55
               25                7               30            15.64           268.55
               25                8               30            50.65           252.91
               25                9               30            53.84           202.26
               25               10               30            49.35           148.42
               25               11               30            49.71            99.07
               25               12               30            45.68            49.36
               25                1               30             3.24             3.68
               25                2               30             0.44             0.44
               25                3               30             0.00             0.00
               26                4               30             1.18            58.21
               26                5               30             0.87            57.03
               26                6               30             0.91            56.16
               26                7               30             3.46            55.25
               26                8               30             3.83            51.79
               26                9               30             3.75            47.96
               26               10               30             3.84            44.21
               26               11               30             4.61            40.38
               26               12               30             4.07            35.76
               26                1               30             8.74            31.69
               26                2               30             8.98            22.95
               26                3               30            13.96            13.96
               27                4               30             0.00            21.90
               27                5               30             0.00            21.90
               27                6               30             0.00            21.89
               27                7               30             0.00            21.89
               27                8               30             3.28            21.89
               27                9               30             3.29            18.61
               27               10               30             3.95            15.31
               27               11               30             3.95            11.36
               27               12               30             3.41             7.41
               27                1               30             3.29             4.00
               27                2               30             0.71             0.72
               27                3               30             0.01             0.01
               28                4               30             0.07             5.70
               28                5               30             0.20             5.63
               28                6               30             0.39             5.43
               28                7               30             0.60             5.04
               28                8               30             0.64             4.45
               28                9               30             1.03             3.81
               28               10               30             1.03             2.78
               28               11               30             0.95             1.75
               28               12               30             0.56             0.79
               28                1               30             0.24             0.24
               28                2               30             0.00             0.00
               28                3               30             0.00             0.00
               29                4               30             0.00            21.21
               29                5               30             0.00            21.21
               29                6               30             0.00            21.21
               29                7               30             0.00            21.21
               29                8               30             2.27            21.21
               29                9               30             2.95            18.94
               29               10               30             3.51            15.99
               29               11               30             3.86            12.48
               29               12               30             3.59             8.63
               29                1               30             2.58             5.04
               29                2               30             1.43             2.45
               29                3               30             1.02             1.02
               30                4               30             1.75            87.42
               30                5               30             2.01            85.67
               30                6               30             2.01            83.66
               30                7               30             4.07            81.64
               30                8               30             4.83            77.57
               30                9               30             5.79            72.74
               30               10               30             6.98            66.96
               30               11               30            15.01            59.98
               30               12               30             5.58            44.97
               30                1               30             4.34            39.39
               30                2               30            13.74            35.05
               30                3               30            21.31            21.31
               31                4               30             0.00            28.80
               31                5               30             0.00            28.80
               31                6               30             0.00            28.80
               31                7               30             0.00            28.80
               31                8               30             0.00            28.80
               31                9               30             7.40            28.80
               31               10               30             7.40            21.40
               31               11               30             7.40            14.00
               31               12               30             6.60             6.60
               31                1               30             0.00             0.00
               31                2               30             0.00             0.00
               31                3               30             0.00             0.00
               32                4               30             0.40             6.00
               32                5               30             0.40             5.60
               32                6               30             0.40             5.21
               32                7               30             0.42             4.81
               32                8               30             0.42             4.39
               32                9               30             0.53             3.97
               32               10               30             0.57             3.44
               32               11               30             0.62             2.87
               32               12               30             0.60             2.25
               32                1               30             0.55             1.65
               32                2               30             0.55             1.10
               32                3               30             0.55             0.55
               33                4               30             1.31            25.00
               33                5               30             1.25            23.69
               33                6               30             1.42            22.43
               33                7               30             2.10            21.02
               33                8               30             2.30            18.91
               33                9               30             2.38            16.61
               33               10               30             2.42            14.23
               33               11               30             2.43            11.81
               33               12               30             1.74             9.38
               33                1               30             1.71             7.64
               33                2               30             1.33             5.93
               33                3               30             4.59             4.59
               34                4               30             1.50            45.49
               34                5               30             1.35            43.99
               34                6               30             1.43            42.64
               34                7               30             3.99            41.21
               34                8               30             4.79            37.22
               34                9               30             4.95            32.43
               34               10               30             5.07            27.48
               34               11               30             5.08            22.41
               34               12               30             4.90            17.34
               34                1               30             4.43            12.44
               34                2               30             4.16             8.00
               34                3               30             3.85             3.85
               35                4               30             1.79            98.33
               35                5               30             3.81            96.55
               35                6               30             5.30            92.74
               35                7               30             8.87            87.44
               35                8               30            10.54            78.57
               35                9               30            11.67            68.04
               35               10               30            11.96            56.37
               35               11               30            12.68            44.41
               35               12               30            10.71            31.73
               35                1               30             7.92            21.01
               35                2               30             6.91            13.10
               35                3               30             6.19             6.19
               36                4               30             0.01            38.77
               36                5               30             0.02            38.76
               36                6               30             0.02            38.74
               36                7               30             0.01            38.72
               36                8               30             0.05            38.71
               36                9               30            10.77            38.65
               36               10               30            13.14            27.88
               36               11               30            13.02            14.74
               36               12               30             1.45             1.71
               36                1               30             0.26             0.26
               36                2               30             0.00             0.00
               36                3               30             0.00             0.00
               37                4               30             0.00            96.23
               37                5               30             0.00            96.23
               37                6               30             0.00            96.23
               37                7               30             2.28            96.23
               37                8               30             2.73            93.95
               37                9               30            26.16            91.22
               37               10               30            30.31            65.06
               37               11               30            29.98            34.75
               37               12               30             0.00             4.77
               37                1               30             0.00             4.77
               37                2               30             0.96             4.77
               37                3               30             3.81             3.81
               38                4               30             0.00             5.44
               38                5               30             0.00             5.44
               38                6               30             0.00             5.44
               38                7               30             0.00             5.44
               38                8               30             0.00             5.44
               38                9               30             0.37             5.44
               38               10               30             1.12             5.07
               38               11               30             0.67             3.96
               38               12               30             0.95             3.28
               38                1               30             0.50             2.33
               38                2               30             1.83             1.83
               38                3               30             0.00             0.00
               39                4               30             0.22            14.56
               39                5               30             0.22            14.34
               39                6               30             0.22            14.11
               39                7               30             0.46            13.89
               39                8               30             1.14            13.43
               39                9               30             1.66            12.28
               39               10               30             1.66            10.62
               39               11               30             1.66             8.95
               39               12               30             1.45             7.29
               39                1               30             0.28             5.84
               39                2               30             2.78             5.56
               39                3               30             2.78             2.78
