!
! Required Carryover Storage at New Bullards Bar Reservoir
! The carry-over storage values were obtained from the output of 
! the Excel Model YRDPLA Simulation Model
! Level of drought protection is 1:100 yrs for all but 1644 Interim and 1965, which are 1 in 200
! Level of Demand used is existing
! Values in TAF
! FlowStandards
!1 = 1965 Agreement
!2 = Interim 1644
!3 = Longterm 1644
!4 = Settlement
YUBA_carryover
Standard  carryover_req  wateryear          
1	497	1921
1	497	1922
1	497	1923
1	311	1924
1	497	1925
1	497	1926
1	497	1927
1	497	1928
1	497	1929
1	497	1930
1	311	1931
1	497	1932
1	497	1933
1	311	1934
1	497	1935
1	497	1936
1	497	1937
1	497	1938
1	464	1939
1	497	1940
1	497	1941
1	497	1942
1	497	1943
1	497	1944
1	497	1945
1	497	1946
1	497	1947
1	497	1948
1	497	1949
1	497	1950
1	497	1951
1	497	1952
1	497	1953
1	497	1954
1	497	1955
1	497	1956
1	497	1957
1	497	1958
1	497	1959
1	497	1960
1	497	1961
1	497	1962
1	497	1963
1	497	1964
1	497	1965
1	497	1966
1	497	1967
1	497	1968
1	497	1969
1	497	1970
1	497	1971
1	497	1972
1	497	1973
1	497	1974
1	497	1975
1	398	1976
1	311	1977
1	497	1978
1	497	1979
1	497	1980
1	497	1981
1	497	1982
1	497	1983
1	497	1984
1	497	1985
1	497	1986
1	443	1987
1	311	1988
1	497	1989
1	497	1990
1	378	1991
1	311	1992
1	497	1993
1	443	1994
1	497	1995
1	497	1996
1	497	1997
1	497	1998
1	497	1999
1	497	2000
1	473	2001
1	497	2002
1	497	2003
1	497	2004
1	497	2005
1	497	2006
2	529	1921
2	529	1922
2	529	1923
2	311	1924
2	529	1925
2	529	1926
2	529	1927
2	529	1928
2	529	1929
2	529	1930
2	313	1931
2	529	1932
2	529	1933
2	311	1934
2	529	1935
2	529	1936
2	529	1937
2	529	1938
2	496	1939
2	529	1940
2	529	1941
2	529	1942
2	529	1943
2	529	1944
2	529	1945
2	529	1946
2	529	1947
2	529	1948
2	529	1949
2	529	1950
2	529	1951
2	529	1952
2	529	1953
2	529	1954
2	529	1955
2	529	1956
2	529	1957
2	529	1958
2	529	1959
2	529	1960
2	529	1961
2	529	1962
2	529	1963
2	529	1964
2	529	1965
2	529	1966
2	529	1967
2	529	1968
2	529	1969
2	529	1970
2	529	1971
2	529	1972
2	529	1973
2	529	1974
2	529	1975
2	430	1976
2	311	1977
2	529	1978
2	529	1979
2	529	1980
2	529	1981
2	529	1982
2	529	1983
2	529	1984
2	529	1985
2	529	1986
2	475	1987
2	311	1988
2	529	1989
2	529	1990
2	410	1991
2	311	1992
2	529	1993
2	475	1994
2	529	1995
2	529	1996
2	529	1997
2	529	1998
2	529	1999
2	529	2000
2	505	2001
2	529	2002
2	529	2003
2	529	2004
2	529	2005
2	529	2006
3	537	1921
3	537	1922
3	537	1923
3	311	1924
3	537	1925
3	537	1926
3	537	1927
3	537	1928
3	491	1929
3	537	1930
3	311	1931
3	537	1932
3	311	1933
3	311	1934
3	516	1935
3	537	1936
3	537	1937
3	537	1938
3	427	1939
3	537	1940
3	537	1941
3	537	1942
3	537	1943
3	537	1944
3	537	1945
3	537	1946
3	537	1947
3	537	1948
3	537	1949
3	537	1950
3	537	1951
3	537	1952
3	537	1953
3	537	1954
3	537	1955
3	537	1956
3	537	1957
3	537	1958
3	537	1959
3	537	1960
3	519	1961
3	537	1962
3	537	1963
3	537	1964
3	537	1965
3	537	1966
3	537	1967
3	537	1968
3	537	1969
3	537	1970
3	537	1971
3	537	1972
3	537	1973
3	537	1974
3	537	1975
3	366	1976
3	311	1977
3	537	1978
3	537	1979
3	537	1980
3	537	1981
3	537	1982
3	537	1983
3	537	1984
3	537	1985
3	537	1986
3	407	1987
3	311	1988
3	492	1989
3	346	1990
3	311	1991
3	311	1992
3	537	1993
3	408	1994
3	537	1995
3	537	1996
3	537	1997
3	537	1998
3	537	1999
3	537	2000
3	436	2001
3	537	2002
3	537	2003
3	537	2004
3	537	2005
3	537	2006
4	471	1921
4	471	1922
4	471	1923
4	311	1924
4	471	1925
4	471	1926
4	471	1927
4	471	1928
4	425	1929
4	471	1930
4	311	1931
4	471	1932
4	311	1933
4	311	1934
4	450	1935
4	471	1936
4	471	1937
4	471	1938
4	361	1939
4	471	1940
4	471	1941
4	471	1942
4	471	1943
4	471	1944
4	471	1945
4	471	1946
4	471	1947
4	471	1948
4	471	1949
4	471	1950
4	471	1951
4	471	1952
4	471	1953
4	471	1954
4	471	1955
4	471	1956
4	471	1957
4	471	1958
4	471	1959
4	471	1960
4	453	1961
4	471	1962
4	471	1963
4	471	1964
4	471	1965
4	471	1966
4	471	1967
4	471	1968
4	471	1969
4	471	1970
4	471	1971
4	471	1972
4	471	1973
4	471	1974
4	471	1975
4	311	1976
4	311	1977
4	471	1978
4	471	1979
4	471	1980
4	471	1981
4	471	1982
4	471	1983
4	471	1984
4	471	1985
4	471	1986
4	341	1987
4	311	1988
4	426	1989
4	311	1990
4	311	1991
4	311	1992
4	471	1993
4	342	1994
4	471	1995
4	471	1996
4	471	1997
4	471	1998
4	471	1999
4	471	2000
4	370	2001
4	471	2002
4	471	2003
4	471	2004
4	471	2005
4	471	2006
















































































