C*******************************************************************************
C
C                  INTEGRATED WATER FLOW MODEL (IWFM)
C                         *** Version 3.02 ***
C
C*******************************************************************************
C
C                        NODAL X-Y COORDINATE FILE
C                         for IWFM Pre-Processing
C                                 (Unit 8)
C
C
C             Project:  C2VSim: California Central Valley Groundwater-Surface Water Simulation Model
C             Filename:  CVnode_060615.dat
C
C*******************************************************************************
C                            File Description
C
C   *This file includes all groundwater nodes that represent the model domain,
C    as well as the x and y coordinates that correspond with each node. 
C
C   *The coordinates can be specified for any reference point and coordinate
C    system
C
C   *The conversion factor must be specified in order to convert the units
C    of the coordinate system to feet.
C
C*******************************************************************************
    216        565496.0         4355855
    217        570040.0         4356977
    218        573342.1         4357361
    219        576963.4         4355011
    220        579919.8         4354962
    221        585091.8         4358012
    222        590019.5         4357683
    223        595343.8         4357056
    224        600553.3         4357248
    225        607233.3         4354226
    226        561718.4         4350928
    227        566223.8         4351259
    228        571317.8         4351886
    229        599719.6         4353369
    230        607142.8         4351315
    231        613222.3         4350014
    232        618815.1         4348073
    233        625176.6         4347157
    234        630861.9         4352571
    235        561204.6         4346064
    236        565197.8         4345412
    237        571469.1         4345835
    238        576653.6         4348109
    239        580249.9         4347687
    240        585101.4         4349090
    241        589120.9         4350367
    242        594228.1         4351097
    243        598912.2         4349615
    244        606859.4         4346297
    245        612118.6         4342776
    246        619490.9         4341436
    247        626070.7         4341780
    248        633189.4         4346316
    249        560702.9         4339605
    250        564759.9         4339620
    251        571044.5         4340411
    252        575460.6         4341087
    253        579633.6         4342581
    254        586071.3         4342365
    255        591447.7         4343883
    256        595556.1         4343643
    257        560879.3         4332355
    258        567829.5         4333683
    259        575458.2         4335407
    260        582127.8         4338662
    261        586786.0         4336863
    262        591560.2         4337209
    263        595003.6         4338218
    264        560928.3         4327326
    265        566854.4         4327901
    266        574380.8         4329945
    267        580255.6         4330148
    268        585515.9         4329791
    269        591890.8         4332115
    270        600941.0         4334172
    271        609492.7         4337427
    272        561808.5         4321406
    273        567850.1         4322107
    274        576976.1         4323141
    275        585654.1         4324189
    276        591452.9         4325070
    277        596009.8         4325785
    278        605304.3         4330789
    279        614061.0         4334263
    280        603113.3         4325798
    281        608835.1         4325914
    282        614416.9         4328403
    283        620998.1         4332436
    284        627054.1         4336498
    285        634454.5         4340352
    286        562881.1         4315445
    287        569191.5         4316235
    288        577600.5         4317118
    289        588928.3         4318319
    290        594842.1         4319289
    291        601920.6         4319964
    292        606823.1         4320590
    293        610547.9         4320871
    294        616066.3         4324370
    295        621405.5         4327524
    296        627167.4         4331864
    297        635169.3         4335184
    298        563711.3         4311935
    299        570979.9         4309255
    300        577981.1         4309803
    301        588630.6         4311030
    302        594800.1         4311630
    303        600995.1         4311692
    304        607126.9         4313417
    305        611672.1         4315842
    306        617190.6         4319405
    307        620954.4         4320898
    308        627818.3         4327128
    309        635742.8         4328940
    310        638726.5         4331725
    311        575072.8         4302987
    312        582803.4         4303268
    313        588883.0         4303628
    314        594885.8         4303243
    315        604320.1         4305437
    316        611438.5         4308873
    317        616252.6         4311872
    318        622654.7         4316162
    319        628302.4         4321561
    320        636073.9         4324790
    321        642155.8         4328188
    322        578947.0         4295100
    323        583336.8         4294768
    324        589313.8         4294437
    325        596302.9         4296223
    326        604892.3         4298086
    327        611025.1         4301099
    328        614533.6         4303857
    329        620333.6         4307368
    330        623535.6         4310917
    331        629259.7         4315780
    332        636531.7         4318346
    333        640578.1         4320822
    334        645328.6         4323796
    335        580836.6         4285910
    336        590345.1         4283981
    337        596055.3         4287275
    338        605184.1         4292815
    339        612391.7         4295623
    340        617923.1         4298622
    341        621354.9         4301698
    342        625939.4         4305734
    343        631483.6         4308439
    344        638512.6         4311323
    345        643032.4         4313444
    346        647859.4         4315140
    347        598766.5         4282833
    348        605642.1         4287593
    349        614743.4         4288397
    350        617586.3         4291091
    351        620660.0         4294525
    352        625180.4         4298060
    353        629687.8         4301214
    354        634629.6         4302578
    355        641121.0         4305081
    356        645589.2         4306345
    357        650416.0         4307519
    358        605255.2         4281748
    359        611539.2         4280866
    360        618181.3         4278951
    361        619399.9         4283636
    362        621795.6         4287594
    363        623116.8         4292534
    364        628724.7         4295420
    365        633269.6         4296541
    366        637225.5         4297345
    367        643383.7         4299172
    368        648312.7         4300038
    369        652742.4         4301061
    370        627236.8         4289547
    371        632358.5         4292302
    372        624657.4         4277932
    373        630568.4         4273334
    374        635150.0         4271956
    375        640230.7         4270207
    376        625902.5         4283956
    377        630930.8         4280163
    378        635473.3         4277188
    379        640489.9         4275094
    380        646915.2         4273919
    381        631535.8         4286125
    382        635271.8         4282817
    383        641337.7         4280060
    384        651961.6         4278501
    385        657556.3         4279345
    386        635736.4         4289750
    387        640854.1         4285167
    388        650018.8         4283544
    389        659313.3         4284450
    390        656269.1         4288752
    391        641574.0         4290439
    392        647001.4         4290069
    393        654262.6         4295099
    394        661472.8         4278106
    395        654404.4         4274940
    396        581806.4         4280640
