wsi_di_SWP
wsi     di
0.0 0.0
500.0 1912.9947509765625
1000.0 1912.9947509765625
1500.0 1912.9947509765625
2000.0 1912.9947509765625
2500.0 1912.9947509765625
3000.0 1969.5273828269192
3500.0 2719.0520788490203
4000.0 3338.572128848325
4500.0 4632.359480650896
5000.0 5458.905363139347
5500.0 6156.828460811196
6000.0 7319.338598805516
6500.0 7914.349772155852
7000.0 8157.53311148079
7500.0 8296.421468236978
8000.0 8296.421468236978
8500.0 8296.421468236978
9000.0 8296.421468236978
9500.0 8296.421468236978
10000.0 8296.421468236978
10500.0 8296.421468236978
11000.0 8296.421468236978
11500.0 8296.421468236978
12000.0 8296.421468236978
12500.0 8296.421468236978
13000.0 8296.421468236978
13500.0 8296.421468236978
14000.0 8296.421468236978
14500.0 8296.421468236978
15000.0 8296.421468236978
15500.0 8296.421468236978
16000.0 8296.421468236978
16500.0 8296.421468236978
17000.0 8296.421468236978
17500.0 8296.421468236978
18000.0 8296.421468236978
18500.0 8296.421468236978
19000.0 8296.421468236978
19500.0 8296.421468236978
20000.0 8296.421468236978
