C************************************************************************************
C
C                  GW ELEMENTS TO CALSIM REGIONS DATA FILE
C            for CalSim - IWFM (groundwater component) Linkage
C                             
C************************************************************************************
C
C                            File Description
C
C   This file lists the GW elements for each region used in CalSim, and a relative   
C   fraction for each element. These fractions are used to compute groundwater storage, 
C   and to distribute the groundwater pumping and deep percolation defined over each 
C   CalSim region  onto individual GW elements. Small watersheds simulated by the GW DLL
C   and their area fraction over each WBA are also listed. 
C
C************************************************************************************
C
C                        Groundwater Elements for Calsim Regions
C
C   Below, list the finite elements, corresponding CalSim region and the relative 
C   fraction that will be used to compute groundwater storage, and to distribute 
C   the pumping and deep percolation defined over the CalSim region onto the element.
C
C   IE     ; Element number
C   REGION ; CalSim region number
C   DIST   ; Area of the element that intersects with the CalSim region
C   DIST_P ; Relative fraction to distribute pumping defined for CalSim region
C              onto the element
C   DIST_DP; Relative fraction to distribute the deep percolation defined 
C              for CalSim region onto the element
C
C------------------------------------------------------------------------------------
C
C  Following numbering for CalSim 3.0 WBAs have been used:
C
C  WBA Name       Region Number
C  --------       -------------
C   WBA 50            41
C   WBA 61            31
C   WBA 62            32
C   WBA 63            33
C   WBA 64            34
C   WBA 71            35
C   WBA 72            36
C   WBA 73            37
C   WBA 90            38
C   WBA 91            39    / WBA 91 IS NOT IN WBA SHAPEFILE -- NOT INCLUDED HERE, JUST INDEX PLACEHOLDER.
C   EXX               XX    /!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
C   EXX               XX    / Elements of C2VSIM that are outside CalSim boundary but receive deep perc
C   EXX               XX    / 
C   EXX               XX    /
C   EXX               XX    / IGNORING FOR NOW IN SJR...
C   EXX               XX    / (NEED TO WORK WITH CAN DOGRUL TO FIGURE OUT SMALL WATERSHEDS)
C   EXX               XX    /
C   EXX               XX    /
C   EXX               XX    /!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
C
C  *** NOTE 1: [IMF] Areas for DIST are computed as total overlapping area of each Element/WBA
C              combination. Some WBAs have multiple disconnected parts; areas sum all parts of 
C              WBA that intersect with a given Element. See notes file in CalSimINPUTS\C2VSIM\GIS -- DIST.
C  *** NOTE 2: [IMF] Weight values for DIST_P are currently identical to area values for DIST.
C              TODO -- Weight values for DIST_P by number of wells in each Element.
C                      SAC values use dataset with water supply designation (SW, GW, Mixed)...
C                      Ask Can Dogrul for data...?
C  *** NOTE 3: [IMF] Weight values for DIST_DP are currently identical to area values for DIST.
C              TODO -- Weight values for DIST_DP by irrigated area of each Element, or by 
C                      hydraulic conductivity and/or field capacity of each element. 
C  *** NOTE 4: [IMF] No data are currently included for small watershed areas. 
C              TODO -- Ask Can Dogrul how these values should be computed.
C
C------------------------------------------------------------------------------------
C    IE      REGION       DIST (areas are given in sq.ft.)
C------------------------------------------------------------------------------------
666	31	636410.719235
667	31	4268316.950375
676	31	11769093.616634
677	31	40542790.341787
678	31	44983386.347247
680	31	152025.127593
681	31	469811.455210
682	31	128382.018708
684	31	30101427.505690
685	31	38173352.541409
686	31	44659275.762288
687	31	15491599.284801
694	31	7527702.218439
695	31	43240875.584325
696	31	63285835.827048
697	31	42447453.058793
698	31	42180448.745635
699	31	59681746.130714
700	31	47066351.857127
701	31	11655379.361059
702	31	11572147.799025
710	31	4945415.872036
711	31	29204546.460785
712	31	18517154.244601
713	31	41417524.523339
714	31	34972569.001683
715	31	47375762.678313
716	31	37946957.071509
717	31	25406538.813199
718	31	24572545.496487
720	31	3906101.349373
721	31	50522172.377701
722	31	55868863.530133
723	31	37570724.922423
724	31	33517563.828338
725	31	43740299.529107
726	31	33702657.614835
727	31	25990693.602976
728	31	21560512.025693
731	31	1081179.545731
732	31	17264454.546782
733	31	44917004.155567
734	31	35971560.981879
735	31	31819920.215843
736	31	13644294.996864
737	31	36722809.043646
738	31	28471555.558729
739	31	26004289.978029
740	31	24840438.439821
741	31	35893821.183855
742	31	32300230.829759
743	31	32120353.282091
744	31	33092154.403314
754	31	10690.839369
721	32	852911.547702
730	32	897075.540684
731	32	20631940.074817
732	32	6948316.850583
733	32	8424376.802644
734	32	8564556.143014
735	32	13727088.990446
741	32	13726452.192671
742	32	10922782.123045
743	32	3607375.274533
744	32	2514580.489279
746	32	72493.087122
747	32	43382049.452393
748	32	58634646.416474
749	32	54550756.816233
750	32	41061458.341476
751	32	50964444.098401
752	32	45842419.414846
753	32	23752185.141404
754	32	24473837.404519
756	32	92043.580361
757	32	42595653.380144
758	32	54264228.546823
759	32	56325076.352429
760	32	50453464.339343
761	32	46313310.863564
762	32	37492697.079242
763	32	24432663.297657
764	32	28014225.613127
768	32	110559.973541
769	32	30331646.492669
770	32	47727772.285550
771	32	50953905.526654
772	32	56702087.137928
773	32	45616978.859313
774	32	30558919.540466
775	32	26864050.001985
776	32	29353760.661812
778	32	301813.375823
779	32	27471583.812329
780	32	43138863.830830
781	32	45829197.198544
782	32	49203902.494348
783	32	37196370.772765
784	32	26187110.682407
785	32	31325839.643262
786	32	23506931.324863
789	32	85246.797323
791	32	59842.685562
795	32	42655.745169
6	33	28947549.692842
7	33	17353375.905177
8	33	21629130.727694
9	33	14971190.347413
10	33	1308837.712297
12	33	13503032.764714
13	33	7071087.498036
14	33	7629822.483117
15	33	16823573.214363
17	33	418192.891846
26	33	2810.681328
27	33	24593279.684101
29	33	3529.824239
30	33	1039.221528
31	33	3071.326166
32	33	1418153.767749
778	33	501938.211606
779	33	9086689.154253
780	33	2916052.199510
781	33	9689270.398520
782	33	8395152.112644
783	33	7704660.131011
784	33	5425167.704966
785	33	3735718.450083
786	33	5055253.248297
787	33	384984.022613
