wsi_di_SWP
wsi     di
0.0 0.0
500.0 1757.18017578125
1000.0 1757.18017578125
1500.0 1757.18017578125
2000.0 1757.18017578125
2500.0 1757.18017578125
3000.0 1974.713184792663
3500.0 2877.6032065988725
4000.0 3473.883264125129
4500.0 4587.998864647543
5000.0 5488.7612777976665
5500.0 6509.416422314438
6000.0 7112.532467042725
6500.0 7441.168720482224
7000.0 7482.005628458518
7500.0 7486.443599512813
8000.0 7486.443599512813
8500.0 7486.443599512813
9000.0 7486.443599512813
9500.0 7486.443599512813
10000.0 7486.443599512813
10500.0 7486.443599512813
11000.0 7486.443599512813
11500.0 7486.443599512813
12000.0 7486.443599512813
12500.0 7486.443599512813
13000.0 7486.443599512813
13500.0 7486.443599512813
14000.0 7486.443599512813
14500.0 7486.443599512813
15000.0 7486.443599512813
15500.0 7486.443599512813
16000.0 7486.443599512813
16500.0 7486.443599512813
17000.0 7486.443599512813
17500.0 7486.443599512813
18000.0 7486.443599512813
18500.0 7486.443599512813
19000.0 7486.443599512813
19500.0 7486.443599512813
20000.0 7486.443599512813
